"Treatment","Rep","Day","GPP","AS","Nuts","Lake.ID","DOC","DOC2","GPPpre","meso"
"A",1,2,6.41175607588219e-07,1,0,1,7.87392295683958,61.9986627302454,69.9571968371661,"A1"
"A",1,3,69.211014388332,1,0,1,8.1826810294469,66.9562688296702,6.41175607588219e-07,"A1"
"A",1,4,80.8678843508698,1,0,1,8.49143910205422,72.1045380238954,69.211014388332,"A1"
"A",1,5,81.6409151315494,1,0,1,8.80019717466153,77.4434703129208,80.8678843508698,"A1"
"A",1,6,50.5442973003137,1,0,1,9.10895524726885,82.9730656967467,81.6409151315494,"A1"
"A",1,7,1.27775684587795e-07,1,0,1,9.41771331987617,88.693324175373,50.5442973003137,"A1"
"A",1,8,70.8111315257768,1,0,1,9.72647139248349,94.6042457487997,1.27775684587795e-07,"A1"
"A",1,9,2.05956744796699e-06,1,0,1,10.0352294650908,100.705830417027,70.8111315257768,"A1"
"A",1,10,26.2822679853877,1,0,1,9.96763756211398,99.3537985696655,2.05956744796699e-06,"A1"
"A",1,11,102.867083970833,1,0,1,9.90004565913715,98.0109040530003,26.2822679853877,"A1"
"A",1,12,96.9648941369638,1,0,1,9.83245375616032,96.6771468670312,102.867083970833,"A1"
"A",1,13,93.5683785038186,1,0,1,9.76486185318349,95.3525270117581,96.9648941369638,"A1"
"A",1,14,2.80901032575896,1,0,1,9.69726995020666,94.0370444871811,93.5683785038186,"A1"
"A",1,15,160.350294543688,1,0,1,9.62967804722983,92.7306992933001,2.80901032575896,"A1"
"A",1,16,94.5689813598894,1,0,1,9.562086144253,91.4334914301152,160.350294543688,"A1"
"A",1,17,55.8295206861004,1,0,1,9.82704956005265,96.570903055731,94.5689813598894,"A1"
"A",1,18,160.028494883531,1,0,1,10.0920129758523,101.848725904771,55.8295206861004,"A1"
"A",1,19,117.534366933942,1,0,1,10.3569763916519,107.266959977235,160.028494883531,"A1"
"A",1,20,233.278128102628,1,0,1,10.6219398074516,112.825605273125,117.534366933942,"A1"
"A",1,21,288.125294164399,1,0,1,10.8869032232512,118.524661792437,233.278128102628,"A1"
"A",1,22,310.265808876285,1,0,1,11.1518666390509,124.364129535176,288.125294164399,"A1"
"A",1,23,143.49104235312,1,0,1,11.4168300548505,130.344008501338,310.265808876285,"A1"
"A",1,24,213.849634294935,1,0,1,11.9419945863005,142.61123469923,143.49104235312,"A1"
"A",1,25,233.711399822145,1,0,1,12.4671591177504,155.430056467307,213.849634294935,"A1"
"A",1,26,242.429155481106,1,0,1,12.9923236492003,168.800473805569,233.711399822145,"A1"
"A",1,27,81.0212502112995,1,0,1,13.5174881806502,182.722486714018,242.429155481106,"A1"
"A",1,28,153.124213416337,1,0,1,14.0426527121002,197.196095192655,81.0212502112995,"A1"
"A",1,29,143.564642953372,1,0,1,14.5678172435501,212.221299241476,153.124213416337,"A1"
"A",1,30,88.9506259567674,1,0,1,15.092981775,227.798098860482,143.564642953372,"A1"
"A",1,31,96.2160456040519,1,0,1,15.7334977221429,247.542950572676,88.9506259567674,"A1"
"A",1,32,7.61091687420891e-06,1,0,1,16.3740136692857,268.108323641955,96.2160456040519,"A1"
"A",1,33,0.883909911758824,1,0,1,17.0145296164286,289.494218068326,7.61091687420891e-06,"A1"
"A",1,34,110.166430068136,1,0,1,17.6550455635714,311.700633851782,0.883909911758824,"A1"
"A",1,35,88.4184212060619,1,0,1,18.2955615107143,334.727570992331,110.166430068136,"A1"
"A",1,36,48.962991226539,1,0,1,18.9360774578571,358.575029489964,88.4184212060619,"A1"
"A",1,37,212.729737269966,1,0,1,19.576593405,383.24300934469,48.962991226539,"A1"
"A",1,38,48.4106586714079,1,0,1,20.2609187471429,410.504828478327,212.729737269966,"A1"
"A",1,39,136.342692423162,1,0,1,20.9452440892857,438.703249959758,48.4106586714079,"A1"
"A",1,40,177.09885985169,1,0,1,21.6295694314286,467.838273788991,136.342692423162,"A1"
"A",1,41,109.403396410058,1,0,1,22.3138947735714,497.909899966017,177.09885985169,"A1"
"A",1,42,35.866477466901,1,0,1,22.9982201157143,528.918128490846,109.403396410058,"A1"
"A",1,43,1.42987482421928e-06,1,0,1,23.6825454578571,560.862959363468,35.866477466901,"A1"
"A",1,44,9.79790739424198e-07,1,0,1,24.3668708,593.744392583893,1.42987482421928e-06,"A1"
"A",1,45,8.62844961820207e-06,1,0,1,24.5182074371429,601.14249593077,9.79790739424198e-07,"A1"
"A",1,46,3.27417259345991e-06,1,0,1,24.6695440742857,608.586404833125,8.62844961820207e-06,"A1"
"A",1,47,63.0617195808071,1,0,1,24.8208807114286,616.076119290968,3.27417259345991e-06,"A1"
"A",1,48,171.747203997092,1,0,1,24.9722173485714,623.611639304291,63.0617195808071,"A1"
"A",1,49,98.9253205598578,1,0,1,25.1235539857143,631.192964873101,171.747203997092,"A1"
"A",1,50,4.46210785848953e-06,1,0,1,25.2748906228571,638.82009599739,98.9253205598578,"A1"
"A",1,51,107.360990032368,1,0,1,25.42622726,646.493032677167,4.46210785848953e-06,"A1"
"A",1,52,138.35436732488,1,0,1,25.5470558542857,652.652062821993,107.360990032368,"A1"
"A",1,53,46.8390154094439,1,0,1,25.6678844485714,658.840292065213,138.35436732488,"A1"
"A",1,54,87.7510614672789,1,0,1,25.7887130428571,665.057720406828,46.8390154094439,"A1"
"A",1,55,59.3047599323516,1,0,1,25.9095416371429,671.304347846842,87.7510614672789,"A1"
"A",1,56,35.1107009146731,1,0,1,26.0303702314286,677.580174385244,59.3047599323516,"A1"
"A",1,57,8.73289526964583e-07,1,0,1,26.1511988257143,683.885200022041,35.1107009146731,"A1"
"A",1,58,111.187884995268,1,0,1,26.27202742,690.219424757232,8.73289526964583e-07,"A1"
"A",1,59,67.5971881207944,1,0,1,27.92755667,779.948421556062,111.187884995268,"A1"
"A",1,60,4.27552258279794e-07,1,0,1,29.58308592,875.158972550102,67.5971881207944,"A1"
"A",1,61,3.21073038703734e-06,1,0,1,31.23861517,975.851077739354,4.27552258279794e-07,"A1"
"A",1,62,2.65960256356959e-05,1,0,1,32.89414442,1082.02473712382,3.21073038703734e-06,"A1"
"A",1,63,2.9533003391193e-06,1,0,1,34.54967367,1193.67995070349,2.65960256356959e-05,"A1"
"A",1,64,26.5839752619624,1,0,1,36.20520292,1310.81671847838,2.9533003391193e-06,"A1"
"A",2,2,2.55280916190924e-08,1,0,11,4.57599224518504,20.9397050279936,120.839621159834,"A2"
"A",2,3,116.131101095509,1,0,11,5.01058596967335,25.1059717594874,2.55280916190924e-08,"A2"
"A",2,4,87.5836809053306,1,0,11,5.44517969416166,29.6499819017105,116.131101095509,"A2"
"A",2,5,138.170353086948,1,0,11,5.87977341864997,34.5717354546628,87.5836809053306,"A2"
"A",2,6,87.0075161458487,1,0,11,6.31436714313828,39.8712324183443,138.170353086948,"A2"
"A",2,7,76.1207021376791,1,0,11,6.74896086762659,45.5484727927551,87.0075161458487,"A2"
"A",2,8,79.5531394517342,1,0,11,7.1835545921149,51.6034565778951,76.1207021376791,"A2"
"A",2,9,5.46493123004874e-07,1,0,11,7.61814831660321,58.0361837737643,79.5531394517342,"A2"
"A",2,10,43.0276641178708,1,0,11,8.05727962274271,64.9197549190649,5.46493123004874e-07,"A2"
"A",2,11,110.070041228453,1,0,11,8.49641092888221,72.1889986724291,43.0276641178708,"A2"
"A",2,12,112.601148891562,1,0,11,8.93554223502171,79.8439150338568,110.070041228453,"A2"
"A",2,13,146.344193438888,1,0,11,9.37467354116121,87.8845040033481,112.601148891562,"A2"
"A",2,14,120.600394348877,1,0,11,9.81380484730071,96.3107655809029,146.344193438888,"A2"
"A",2,15,137.282817689715,1,0,11,10.2529361534402,105.122699766521,120.600394348877,"A2"
"A",2,16,90.3311378507229,1,0,11,10.6920674595797,114.320306560203,137.282817689715,"A2"
"A",2,17,41.4607177424173,1,0,11,10.9090586272885,119.007560133618,90.3311378507229,"A2"
"A",2,18,84.2537007090107,1,0,11,11.1260497949973,123.788984040759,41.4607177424173,"A2"
"A",2,19,108.488636024277,1,0,11,11.343040962706,128.664578281626,84.2537007090107,"A2"
"A",2,20,157.581529427172,1,0,11,11.5600321304148,133.634342856223,108.488636024277,"A2"
"A",2,21,150.72151207917,1,0,11,11.7770232981236,138.698277764546,157.581529427172,"A2"
"A",2,22,232.380759607584,1,0,11,11.9940144658324,143.856383006597,150.72151207917,"A2"
"A",2,23,102.868962961666,1,0,11,12.2110056335411,149.108658582372,232.380759607584,"A2"
"A",2,24,232.131914688922,1,0,11,12.5268240916067,156.921321822058,102.868962961666,"A2"
"A",2,25,242.284673764907,1,0,11,12.8426425496722,164.933467658651,232.131914688922,"A2"
"A",2,26,285.586228784265,1,0,11,13.1584610077378,173.145096092156,242.284673764907,"A2"
"A",2,27,326.642614256224,1,0,11,13.4742794658033,181.556207122568,285.586228784265,"A2"
"A",2,28,289.304470655499,1,0,11,13.7900979238689,190.166800749893,326.642614256224,"A2"
"A",2,29,193.174378315646,1,0,11,14.1059163819344,198.976876974125,289.304470655499,"A2"
"A",2,30,231.424649752069,1,0,11,14.42173484,207.98643579527,193.174378315646,"A2"
"A",2,31,398.673460117637,1,0,11,15.3896420685714,236.841082998743,231.424649752069,"A2"
"A",2,32,175.968026466153,1,0,11,16.3575492971429,267.56941900846,398.673460117637,"A2"
"A",2,33,140.167396628245,1,0,11,17.3254565257143,300.171443824416,175.968026466153,"A2"
"A",2,34,322.312473799519,1,0,11,18.2933637542857,334.647157446614,140.167396628245,"A2"
"A",2,35,279.445862779742,1,0,11,19.2612709828571,370.996559875053,322.312473799519,"A2"
"A",2,36,75.4216553437926,1,0,11,20.2291782114286,409.219651109738,279.445862779742,"A2"
"A",2,37,337.271613915759,1,0,11,21.19708544,449.31643115066,75.4216553437926,"A2"
"A",2,38,157.027724963811,1,0,11,22.0766107964286,487.376744256988,337.271613915759,"A2"
"A",2,39,175.345154348795,1,0,11,22.9561361528571,526.984187068513,157.027724963811,"A2"
"A",2,40,133.034223065575,1,0,11,23.8356615092857,568.138759585244,175.345154348795,"A2"
"A",2,41,105.013694388534,1,0,11,24.7151868657143,610.840461807177,133.034223065575,"A2"
"A",2,42,90.6644473280775,1,0,11,25.5947122221429,655.089293734311,105.013694388534,"A2"
"A",2,43,1.74756425926721e-06,1,0,11,26.4742375785714,700.885255366642,90.6644473280775,"A2"
"A",2,44,10.3770202283509,1,0,11,27.353762935,748.22834670418,1.74756425926721e-06,"A2"
"A",2,45,5.94466709612903e-06,1,0,11,27.2264770414286,741.281052087439,10.3770202283509,"A2"
"A",2,46,71.9321639321023,1,0,11,27.0991911478571,734.366160868096,5.94466709612903e-06,"A2"
"A",2,47,106.361362925753,1,0,11,26.9719052542857,727.483673046165,71.9321639321023,"A2"
"A",2,48,235.126524862003,1,0,11,26.8446193607143,720.633588621637,106.361362925753,"A2"
"A",2,49,118.615938692285,1,0,11,26.7173334671429,713.815907594514,235.126524862003,"A2"
"A",2,50,100.271033674436,1,0,11,26.5900475735714,707.03062996479,118.615938692285,"A2"
"A",2,51,189.88417124367,1,0,11,26.46276168,700.277755732476,100.271033674436,"A2"
"A",2,52,170.133292472709,1,0,11,27.2574989992857,742.971251696061,189.88417124367,"A2"
"A",2,53,80.6678134295906,1,0,11,28.0522363185714,786.927962472976,170.133292472709,"A2"
"A",2,54,227.278093902938,1,0,11,28.8469736378571,832.147888063223,80.6678134295906,"A2"
"A",2,55,164.264075539729,1,0,11,29.6417109571429,878.631028466806,227.278093902938,"A2"
"A",2,56,241.924754430804,1,0,11,30.4364482764286,926.377383683713,164.264075539729,"A2"
"A",2,57,93.603429170016,1,0,11,31.2311855957143,975.386953713952,241.924754430804,"A2"
"A",2,58,189.597867527227,1,0,11,32.025922915,1025.65973855752,93.603429170016,"A2"
"A",2,59,120.403269577786,1,0,11,34.5324380375,1192.48927681378,189.597867527227,"A2"
"A",2,60,96.7116614336468,1,0,11,37.03895316,1371.88405118867,120.403269577786,"A2"
"A",2,61,26.1975732984924,1,0,11,39.5454682825,1563.84406168221,96.7116614336468,"A2"
"A",2,62,98.5340434548636,1,0,11,42.051983405,1768.3693082944,26.1975732984924,"A2"
"A",2,63,86.0268870030949,1,0,11,44.5584985275,1985.45979102522,98.5340434548636,"A2"
"A",2,64,78.2893448421981,1,0,11,47.06501365,2215.11550987469,86.0268870030949,"A2"
"A",3,2,1.63864282677899e-07,1,0,12,4.57599224518504,20.9397050279936,87.3999169945429,"A3"
"A",3,3,50.1014961618722,1,0,12,5.01058596967335,25.1059717594874,1.63864282677899e-07,"A3"
"A",3,4,35.7664973377187,1,0,12,5.44517969416166,29.6499819017105,50.1014961618722,"A3"
"A",3,5,63.8602353006666,1,0,12,5.87977341864997,34.5717354546628,35.7664973377187,"A3"
"A",3,6,19.3231987455126,1,0,12,6.31436714313828,39.8712324183443,63.8602353006666,"A3"
"A",3,7,9.58527398452562e-07,1,0,12,6.74896086762659,45.5484727927551,19.3231987455126,"A3"
"A",3,8,29.1304074312251,1,0,12,7.1835545921149,51.6034565778951,9.58527398452562e-07,"A3"
"A",3,9,46.3699084071073,1,0,12,7.61814831660321,58.0361837737643,29.1304074312251,"A3"
"A",3,10,63.3723547021176,1,0,12,8.05727962274271,64.9197549190649,46.3699084071073,"A3"
"A",3,11,131.335002209958,1,0,12,8.49641092888221,72.1889986724291,63.3723547021176,"A3"
"A",3,12,99.5283482333552,1,0,12,8.93554223502171,79.8439150338568,131.335002209958,"A3"
"A",3,13,136.47001921149,1,0,12,9.37467354116121,87.8845040033481,99.5283482333552,"A3"
"A",3,14,99.4690938179854,1,0,12,9.81380484730071,96.3107655809029,136.47001921149,"A3"
"A",3,15,112.066197455764,1,0,12,10.2529361534402,105.122699766521,99.4690938179854,"A3"
"A",3,16,89.9700437526214,1,0,12,10.6920674595797,114.320306560203,112.066197455764,"A3"
"A",3,17,22.8902066923856,1,0,12,10.9090586272885,119.007560133618,89.9700437526214,"A3"
"A",3,18,182.769184947115,1,0,12,11.1260497949973,123.788984040759,22.8902066923856,"A3"
"A",3,19,126.604852089652,1,0,12,11.343040962706,128.664578281626,182.769184947115,"A3"
"A",3,20,14.663065365327,1,0,12,11.5600321304148,133.634342856223,126.604852089652,"A3"
"A",3,21,17.9022030755192,1,0,12,11.7770232981236,138.698277764546,14.663065365327,"A3"
"A",3,22,120.116320431732,1,0,12,11.9940144658324,143.856383006597,17.9022030755192,"A3"
"A",3,23,25.1078322004599,1,0,12,12.2110056335411,149.108658582372,120.116320431732,"A3"
"A",3,24,136.169404873326,1,0,12,12.5268240916067,156.921321822058,25.1078322004599,"A3"
"A",3,25,1.36662681042444e-05,1,0,12,12.8426425496722,164.933467658651,136.169404873326,"A3"
"A",3,26,171.512812134512,1,0,12,13.1584610077378,173.145096092156,1.36662681042444e-05,"A3"
"A",3,27,164.742094914663,1,0,12,13.4742794658033,181.556207122568,171.512812134512,"A3"
"A",3,28,107.746178273463,1,0,12,13.7900979238689,190.166800749893,164.742094914663,"A3"
"A",3,29,148.554831886418,1,0,12,14.1059163819344,198.976876974125,107.746178273463,"A3"
"A",3,30,167.992157315887,1,0,12,14.42173484,207.98643579527,148.554831886418,"A3"
"A",3,31,283.922642895593,1,0,12,15.3896420685714,236.841082998743,167.992157315887,"A3"
"A",3,32,180.087525184093,1,0,12,16.3575492971429,267.56941900846,283.922642895593,"A3"
"A",3,33,83.2023514792633,1,0,12,17.3254565257143,300.171443824416,180.087525184093,"A3"
"A",3,34,307.840551694618,1,0,12,18.2933637542857,334.647157446614,83.2023514792633,"A3"
"A",3,35,277.116195365994,1,0,12,19.2612709828571,370.996559875053,307.840551694618,"A3"
"A",3,36,100.692083927611,1,0,12,20.2291782114286,409.219651109738,277.116195365994,"A3"
"A",3,37,426.586314343014,1,0,12,21.19708544,449.31643115066,100.692083927611,"A3"
"A",3,38,172.263846632836,1,0,12,22.0766107964286,487.376744256988,426.586314343014,"A3"
"A",3,39,294.701727116934,1,0,12,22.9561361528571,526.984187068513,172.263846632836,"A3"
"A",3,40,289.329729473923,1,0,12,23.8356615092857,568.138759585244,294.701727116934,"A3"
"A",3,41,200.947084035081,1,0,12,24.7151868657143,610.840461807177,289.329729473923,"A3"
"A",3,42,91.8255171775909,1,0,12,25.5947122221429,655.089293734311,200.947084035081,"A3"
"A",3,43,2.3921949135039e-06,1,0,12,26.4742375785714,700.885255366642,91.8255171775909,"A3"
"A",3,44,23.7421023929269,1,0,12,27.353762935,748.22834670418,2.3921949135039e-06,"A3"
"A",3,45,101.311230113618,1,0,12,27.2264770414286,741.281052087439,23.7421023929269,"A3"
"A",3,46,7.25163762286995e-06,1,0,12,27.0991911478571,734.366160868096,101.311230113618,"A3"
"A",3,47,222.746019885816,1,0,12,26.9719052542857,727.483673046165,7.25163762286995e-06,"A3"
"A",3,48,385.967335496226,1,0,12,26.8446193607143,720.633588621637,222.746019885816,"A3"
"A",3,49,353.029301484701,1,0,12,26.7173334671429,713.815907594514,385.967335496226,"A3"
"A",3,50,154.052564300664,1,0,12,26.5900475735714,707.03062996479,353.029301484701,"A3"
"A",3,51,291.079074869917,1,0,12,26.46276168,700.277755732476,154.052564300664,"A3"
"A",3,52,180.057789685272,1,0,12,27.2574989992857,742.971251696061,291.079074869917,"A3"
"A",3,53,88.6320265299407,1,0,12,28.0522363185714,786.927962472976,180.057789685272,"A3"
"A",3,54,210.092196469191,1,0,12,28.8469736378571,832.147888063223,88.6320265299407,"A3"
"A",3,55,202.706158209765,1,0,12,29.6417109571429,878.631028466806,210.092196469191,"A3"
"A",3,56,292.696782141814,1,0,12,30.4364482764286,926.377383683713,202.706158209765,"A3"
"A",3,57,75.5601027398261,1,0,12,31.2311855957143,975.386953713952,292.696782141814,"A3"
"A",3,58,290.68076624445,1,0,12,32.025922915,1025.65973855752,75.5601027398261,"A3"
"A",3,59,181.328652704436,1,0,12,34.5324380375,1192.48927681378,290.68076624445,"A3"
"A",3,60,0.000343732880437774,1,0,12,37.03895316,1371.88405118867,181.328652704436,"A3"
"A",3,61,3.58893335417557e-05,1,0,12,39.5454682825,1563.84406168221,0.000343732880437774,"A3"
"A",3,62,7.138286359134e-06,1,0,12,42.051983405,1768.3693082944,3.58893335417557e-05,"A3"
"A",3,63,1.34449217548851e-05,1,0,12,44.5584985275,1985.45979102522,7.138286359134e-06,"A3"
"A",3,64,1.12886553623912e-08,1,0,12,47.06501365,2215.11550987469,1.34449217548851e-05,"A3"
"B",1,2,1.15027941075289e-06,1,1,3,11.9041912466322,141.709769236395,155.047342408237,"B1"
"B",1,3,95.4823091169611,1,1,3,11.2829317067392,127.304547898941,1.15027941075289e-06,"B1"
"B",1,4,91.1887883949628,1,1,3,10.6616721668462,113.671253393303,95.4823091169611,"B1"
"B",1,5,115.500582321214,1,1,3,10.0404126269532,100.809885719481,91.1887883949628,"B1"
"B",1,6,108.852273479565,1,1,3,9.41915308706015,88.7204448774748,115.500582321214,"B1"
"B",1,7,6.61555508660809e-06,1,1,3,8.79789354716713,77.402930867285,108.852273479565,"B1"
"B",1,8,85.7626749236582,1,1,3,8.17663400727412,66.8573436889116,6.61555508660809e-06,"B1"
"B",1,9,3.09617828010634e-07,1,1,3,7.55537446738111,57.0836833423544,85.7626749236582,"B1"
"B",1,10,46.4658943220027,1,1,3,7.57520211831496,57.3836871333234,3.09617828010634e-07,"B1"
"B",1,11,191.556628551056,1,1,3,7.59502976924881,57.6844771957756,46.4658943220027,"B1"
"B",1,12,65.6696711750888,1,1,3,7.61485742018266,57.9860535297109,191.556628551056,"B1"
"B",1,13,173.068989446166,1,1,3,7.6346850711165,58.2884161351292,65.6696711750888,"B1"
"B",1,14,157.978262160814,1,1,3,7.65451272205035,58.5915650120307,173.068989446166,"B1"
"B",1,15,228.253520360706,1,1,3,7.6743403729842,58.8955001604153,157.978262160814,"B1"
"B",1,23,117.121977638267,1,1,3,11.4248927510809,130.528174373701,193.398769990067,"B1"
"B",1,24,221.845064346778,1,1,3,11.2009101010693,125.460387092236,117.121977638267,"B1"
"B",1,25,9.1611635528592e-05,1,1,3,10.9769274510578,120.492936265786,221.845064346778,"B1"
"B",1,26,340.807553589469,1,1,3,10.7529448010462,115.625821894346,9.1611635528592e-05,"B1"
"B",1,27,164.146455198048,1,1,3,10.5289621510347,110.859043977921,340.807553589469,"B1"
"B",1,28,229.362016542868,1,1,3,10.3049795010231,106.192602516506,164.146455198048,"B1"
"B",1,29,235.061411354361,1,1,3,10.0809968510116,101.626497510106,229.362016542868,"B1"
"B",1,30,127.895539765887,1,1,3,9.857014201,97.1607289587157,235.061411354361,"B1"
"B",1,31,263.500320370725,1,1,3,10.8512425151429,117.749464122445,127.895539765887,"B1"
"B",1,32,67.7422965170047,1,1,3,11.8454708292857,140.315179167458,263.500320370725,"B1"
"B",1,33,97.6745893346462,1,1,3,12.8396991434286,164.857874093761,67.7422965170047,"B1"
"B",1,34,123.584883463181,1,1,3,13.8339274575714,191.377548901348,97.6745893346462,"B1"
"B",1,35,110.059339951255,1,1,3,14.8281557717143,219.874203590224,123.584883463181,"B1"
"B",1,36,89.7898236644235,1,1,3,15.8223840858571,250.347838160384,110.059339951255,"B1"
"B",1,37,284.439922751616,1,1,3,16.8166124,282.798452611834,89.7898236644235,"B1"
"B",1,38,48.3154012885982,1,1,3,17.6315871014286,310.872863715263,284.439922751616,"B1"
"B",1,39,184.909343749318,1,1,3,18.4465618028571,340.275642346627,48.3154012885982,"B1"
"B",1,40,159.981064876594,1,1,3,19.2615365042857,371.006788505931,184.909343749318,"B1"
"B",1,41,158.191113522719,1,1,3,20.0765112057143,403.066302193172,159.981064876594,"B1"
"B",1,42,69.4868425628655,1,1,3,20.8914859071429,436.45418340835,158.191113522719,"B1"
"B",1,43,1.9425877066716e-05,1,1,3,21.7064606085714,471.170432151462,69.4868425628655,"B1"
"B",1,44,54.9497402637099,1,1,3,22.52143531,507.215048422515,1.9425877066716e-05,"B1"
"B",1,45,35.7796874299132,1,1,3,22.9491013857143,526.661254411794,54.9497402637099,"B1"
"B",1,46,37.9128745025595,1,1,3,23.3767674614286,546.473256945707,35.7796874299132,"B1"
"B",1,47,60.4717495479433,1,1,3,23.8044335371429,566.651056024254,37.9128745025595,"B1"
"B",1,48,192.593205254484,1,1,3,24.2320996128571,587.194651647429,60.4717495479433,"B1"
"B",1,49,82.9605551927612,1,1,3,24.6597656885714,608.104043815243,192.593205254484,"B1"
"B",1,50,2.85540735363484e-06,1,1,3,25.0874317642857,629.379232527691,82.9605551927612,"B1"
"B",1,51,30.4770867964179,1,1,3,25.51509784,651.020217784773,2.85540735363484e-06,"B1"
"B",1,52,118.472420620375,1,1,3,25.8583284892857,668.653152259805,30.4770867964179,"B1"
"B",1,53,42.2614770715264,1,1,3,26.2015591385714,686.521701292054,118.472420620375,"B1"
"B",1,54,1.66416391856836e-05,1,1,3,26.5447897878571,704.625864881522,42.2614770715264,"B1"
"B",1,55,1.17405570810631e-06,1,1,3,26.8880204371429,722.965643028214,1.66416391856836e-05,"B1"
"B",1,56,134.953167588314,1,1,3,27.2312510864286,741.541035732119,1.17405570810631e-06,"B1"
"B",1,57,1.07675748192796e-05,1,1,3,27.5744817357143,760.352042993242,134.953167588314,"B1"
"B",1,58,124.982089480146,1,1,3,27.917712385,779.398664811582,1.07675748192796e-05,"B1"
"B",1,59,31.1537773020369,1,1,3,29.2264407525,854.184839059393,124.982089480146,"B1"
"B",1,60,5.75581279326135e-05,1,1,3,30.53516912,932.396553187001,31.1537773020369,"B1"
"B",1,61,0.000345018429441263,1,1,3,31.8438974875,1014.03380719441,5.75581279326135e-05,"B1"
"B",1,62,3.08241409050146e-05,1,1,3,33.152625855,1099.09660108161,0.000345018429441263,"B1"
