"Treatment","Rep","Day","GPP","AS","Nuts","Lake.ID","DOC","DOC2","GPPpre","meso"
"C",2,64,154.142288172267,0,0,8,43.01800183,1850.54848144588,208.427273342717,"C2"
"C",3,2,7.43280008633076e-06,0,0,9,5.78712440036001,33.4908088252422,83.2842145827122,"C3"
"C",3,3,94.4105843236373,0,0,9,6.21307952174437,38.6023571435192,7.43280008633076e-06,"C3"
"C",3,4,46.8434816924839,0,0,9,6.63903464312872,44.0767809926633,94.4105843236373,"C3"
"C",3,5,119.531421012397,0,0,9,7.06498976451307,49.9140803726744,46.8434816924839,"C3"
"C",3,6,72.8575753902467,0,0,9,7.49094488589742,56.1142552835527,119.531421012397,"C3"
"C",3,7,60.8841080963046,0,0,9,7.91690000728178,62.6773057252982,72.8575753902467,"C3"
"C",3,8,85.777895547573,0,0,9,8.34285512866613,69.6032316979108,60.8841080963046,"C3"
"C",3,9,4.77871120196897e-07,0,0,9,8.76881025005048,76.8920332013904,85.777895547573,"C3"
"C",3,10,63.4122862728771,0,0,9,9.28127750590041,86.1421121415329,4.77871120196897e-07,"C3"
"C",3,11,68.7588375607498,0,0,9,9.79374476175034,95.9174364583122,63.4122862728771,"C3"
"C",3,12,127.506414914402,0,0,9,10.3062120176003,106.218006151729,68.7588375607498,"C3"
"C",3,13,124.003901786542,0,0,9,10.8186792734502,117.043821221781,127.506414914402,"C3"
"C",3,14,78.5451911871122,0,0,9,11.3311465293001,128.39488166847,124.003901786542,"C3"
"C",3,15,207.396304986465,0,0,9,11.8436137851501,140.271187491797,78.5451911871122,"C3"
"C",3,16,174.907370342642,0,0,9,12.356081041,152.67273869176,207.396304986465,"C3"
"C",3,17,69.8130808642779,0,0,9,12.6027413169617,158.829088702254,174.907370342642,"C3"
"C",3,18,213.364160118103,0,0,9,12.8494015929235,165.107121296225,69.8130808642779,"C3"
"C",3,19,203.570602946524,0,0,9,13.0960618688852,171.506836473669,213.364160118103,"C3"
"C",3,20,165.697726015285,0,0,9,13.3427221448469,178.028234234588,203.570602946524,"C3"
"C",3,21,360.595388269245,0,0,9,13.5893824208087,184.671314578985,165.697726015285,"C3"
"C",3,22,388.236641801336,0,0,9,13.8360426967704,191.436077506854,360.595388269245,"C3"
"C",3,23,109.40427051312,0,0,9,14.0827029727322,198.3225230182,388.236641801336,"C3"
"C",3,24,237.189670110428,0,0,9,14.8068672130561,219.243316665076,109.40427051312,"C3"
"C",3,25,207.176168503956,0,0,9,15.5310314533801,241.212938005882,237.189670110428,"C3"
"C",3,26,252.927491604373,0,0,9,16.2551956937041,264.231387040616,207.176168503956,"C3"
"C",3,27,170.373356709364,0,0,9,16.9793599340281,288.298663769279,252.927491604373,"C3"
"C",3,28,157.297779911579,0,0,9,17.703524174352,313.414768191866,170.373356709364,"C3"
"C",3,29,308.479269516804,0,0,9,18.427688414676,339.579700308384,157.297779911579,"C3"
"C",3,30,192.304556323024,0,0,9,19.151852655,366.793460118831,308.479269516804,"C3"
"C",3,31,360.171742536411,0,0,9,19.8868276057143,395.4859122194,192.304556323024,"C3"
"C",3,32,260.642618004129,0,0,9,20.6218025564286,425.258740676325,360.171742536411,"C3"
"C",3,33,236.607921536618,0,0,9,21.3567775071429,456.111945489605,260.642618004129,"C3"
"C",3,34,343.392368162786,0,0,9,22.0917524578571,488.045526659235,236.607921536618,"C3"
"C",3,35,375.367554172941,0,0,9,22.8267274085714,521.059484185225,343.392368162786,"C3"
"C",3,36,252.816058257793,0,0,9,23.5617023592857,555.153818067569,375.367554172941,"C3"
"C",3,37,714.27748919037,0,0,9,24.29667731,590.328528306269,252.816058257793,"C3"
"C",3,38,401.957319355894,0,0,9,24.4056208528571,595.634329213413,714.27748919037,"C3"
"C",3,39,249.834267040318,0,0,9,24.5145643957143,600.963867511623,401.957319355894,"C3"
"C",3,40,215.731840490156,0,0,9,24.6235079385714,606.317143200889,249.834267040318,"C3"
"C",3,41,315.335206153324,0,0,9,24.7324514814286,611.69415628122,215.731840490156,"C3"
"C",3,42,359.019072443953,0,0,9,24.8413950242857,617.094906752606,315.335206153324,"C3"
"C",3,43,302.181053428819,0,0,9,24.9503385671429,622.519394615058,359.019072443953,"C3"
"C",3,44,214.735562344584,0,0,9,25.05928211,627.967619868566,302.181053428819,"C3"
"C",3,45,328.772736732281,0,0,9,25.4281086257143,646.588708281126,214.735562344584,"C3"
"C",3,46,187.336069177688,0,0,9,25.7969351414286,665.481862691074,328.772736732281,"C3"
"C",3,47,305.308183201369,0,0,9,26.1657616571429,684.64708309841,187.336069177688,"C3"
"C",3,48,522.651472793184,0,0,9,26.5345881728571,704.084369503128,305.308183201369,"C3"
"C",3,49,380.488702010351,0,0,9,26.9034146885714,723.793721905239,522.651472793184,"C3"
"C",3,50,423.030251200558,0,0,9,27.2722412042857,743.775140304739,380.488702010351,"C3"
"C",3,51,505.497377145178,0,0,9,27.64106772,764.028624701626,423.030251200558,"C3"
"C",3,52,317.625475145488,0,0,9,28.197910245,795.122142185076,505.497377145178,"C3"
"C",3,53,227.880554333631,0,0,9,28.75475277,826.835806863823,317.625475145488,"C3"
"C",3,54,301.986790930119,0,0,9,29.311595295,859.169618737866,227.880554333631,"C3"
"C",3,55,302.632704840827,0,0,9,29.86843782,892.123577807206,301.986790930119,"C3"
"C",3,56,315.392252968982,0,0,9,30.425280345,925.697684071843,302.632704840827,"C3"
"C",3,57,271.318950806291,0,0,9,30.98212287,959.891937531777,315.392252968982,"C3"
"C",3,58,349.457789347011,0,0,9,31.538965395,994.706338187008,271.318950806291,"C3"
"C",3,59,239.203113188297,0,0,9,34.3328293241667,1178.74316940236,349.457789347011,"C3"
"C",3,60,219.080559516784,0,0,9,37.1266932533333,1378.3913519271,239.203113188297,"C3"
"C",3,61,141.190839525394,0,0,9,39.9205571825,1593.65088576125,219.080559516784,"C3"
"C",3,62,160.666348036664,0,0,9,42.7144211116667,1824.5217709048,141.190839525394,"C3"
"C",3,63,58.9972366435738,0,0,9,45.5082850408333,2071.00400735773,160.666348036664,"C3"
"C",3,64,11.7731820446353,0,0,9,48.30214897,2333.09759512007,58.9972366435738,"C3"
"D",1,2,3.26318714912812e-07,0,1,2,9.26034676666571,85.7540222388961,134.783248796456,"D1"
"D",1,3,80.2829995339196,0,1,2,9.48466249393183,89.9588226237972,3.26318714912812e-07,"D1"
"D",1,4,92.3910687061744,0,1,2,9.70897822119795,94.2642580996961,80.2829995339196,"D1"
"D",1,5,128.394237219776,0,1,2,9.93329394846407,98.6703286665929,92.3910687061744,"D1"
"D",1,6,67.3953745126491,0,1,2,10.1576096757302,103.177034324488,128.394237219776,"D1"
"D",1,7,47.8932693851657,0,1,2,10.3819254029963,107.78437507338,67.3953745126491,"D1"
"D",1,11,165.978837591032,0,1,2,10.5989455955887,112.337647738249,84.1720978109211,"D1"
"D",1,12,195.564613712016,0,1,2,10.4831399646188,109.896223517788,165.978837591032,"D1"
"D",1,13,205.514654730666,0,1,2,10.3673343336489,107.481621185655,195.564613712016,"D1"
"D",1,14,145.95055774857,0,1,2,10.251528702679,105.093840741851,205.514654730666,"D1"
"D",1,15,286.860254473759,0,1,2,10.135723071709,102.732882186374,145.95055774857,"D1"
"D",1,16,257.003450939597,0,1,2,10.0199174407391,100.398745519228,286.860254473759,"D1"
"D",1,17,92.6571429593377,0,1,2,10.1613097913789,103.252216676373,257.003450939597,"D1"
"D",1,18,261.323555155354,0,1,2,10.3027021420186,106.145671427155,92.6571429593377,"D1"
"D",1,19,156.637589035985,0,1,2,10.4440944926583,109.079109771575,261.323555155354,"D1"
"D",1,20,201.220296516028,0,1,2,10.5854868432981,112.052531709637,156.637589035985,"D1"
"D",1,21,291.265561142841,0,1,2,10.7268791939378,115.065937241336,201.220296516028,"D1"
"D",1,22,355.668205261243,0,1,2,10.8682715445776,118.119326366675,291.265561142841,"D1"
"D",1,23,263.292190880038,0,1,2,11.0096638952173,121.212699085651,355.668205261243,"D1"
"D",1,24,375.406742490917,0,1,2,11.6266263551863,135.178440403113,263.292190880038,"D1"
"D",1,25,388.622595322044,0,1,2,12.2435888151552,149.905467074594,375.406742490917,"D1"
"D",1,26,409.962159686749,0,1,2,12.8605512751242,165.393779100099,388.622595322044,"D1"
"D",1,27,274.987440213009,0,1,2,13.4775137350931,181.643376479623,409.962159686749,"D1"
"D",1,28,332.569880077059,0,1,2,14.0944761950621,198.654259213172,274.987440213009,"D1"
"D",1,29,249.483016877715,0,1,2,14.711438655031,216.42642730074,332.569880077059,"D1"
"D",1,30,131.472383693083,0,1,2,15.328401115,234.959880742333,249.483016877715,"D1"
"D",1,31,200.289705537418,0,1,2,16.2217724171429,263.145900353578,131.472383693083,"D1"
"D",1,32,110.46884739823,0,1,2,17.1151437192857,292.928144531805,200.289705537418,"D1"
"D",1,33,154.209098376643,0,1,2,18.0085150214286,324.30661327702,110.46884739823,"D1"
"D",1,34,174.883408978341,0,1,2,18.9018863235714,357.281306589216,154.209098376643,"D1"
"D",1,35,189.023461546693,0,1,2,19.7952576257143,391.8522244684,174.883408978341,"D1"
"D",1,36,143.408842453516,0,1,2,20.6886289278571,428.019366914566,189.023461546693,"D1"
"D",1,37,433.478964775492,0,1,2,21.58200023,465.78273392772,143.408842453516,"D1"
"D",1,38,146.83527066812,0,1,2,22.1015782621429,488.479761677628,433.478964775492,"D1"
"D",1,39,369.250924807614,0,1,2,22.6211562942857,511.716712090502,146.83527066812,"D1"
"D",1,40,310.036225463576,0,1,2,23.1407343264286,535.493585166351,369.250924807614,"D1"
"D",1,41,283.694477329659,0,1,2,23.6603123585714,559.810380905167,310.036225463576,"D1"
"D",1,42,191.783742635421,0,1,2,24.1798903907143,584.667099306958,283.694477329659,"D1"
"D",1,43,93.7462210088709,0,1,2,24.6994684228571,610.063740371715,191.783742635421,"D1"
"D",1,44,31.2283600614703,0,1,2,25.219046455,636.000304099448,93.7462210088709,"D1"
"D",1,45,11.048906085741,0,1,2,25.5752580242857,654.09382300879,31.2283600614703,"D1"
"D",1,46,2.75365056036281e-06,0,1,2,25.9314695935714,672.441115282318,11.048906085741,"D1"
"D",1,47,9.98004639596616,0,1,2,26.2876811628571,691.042180920032,2.75365056036281e-06,"D1"
"D",1,48,294.401672084679,0,1,2,26.6438927321429,709.897019921937,9.98004639596616,"D1"
"D",1,49,231.524421206528,0,1,2,27.0001043014286,729.005632288023,294.401672084679,"D1"
"D",1,50,79.6536363356966,0,1,2,27.3563158707143,748.368018018295,231.524421206528,"D1"
"D",1,51,218.131419657821,0,1,2,27.71252744,767.984177112753,79.6536363356966,"D1"
"D",1,52,144.006117922695,0,1,2,28.1010412507143,789.668519374347,218.131419657821,"D1"
"D",1,53,83.9149916411393,0,1,2,28.4895550614286,811.654747598172,144.006117922695,"D1"
"D",1,54,161.094312299981,0,1,2,28.8780688721429,833.942861784229,83.9149916411393,"D1"
"D",1,55,91.7150789115527,0,1,2,29.2665826828571,856.532861932511,161.094312299981,"D1"
"D",1,56,191.201618077219,0,1,2,29.6550964935714,879.424748043031,91.7150789115527,"D1"
"D",1,57,123.282050946601,0,1,2,30.0436103042857,902.618520115782,191.201618077219,"D1"
"D",1,58,213.962512297367,0,1,2,30.432124115,926.114178150765,123.282050946601,"D1"
"D",1,59,199.011347769877,0,1,2,31.8257658258333,1012.87937040078,213.962512297367,"D1"
"D",1,60,38.6770184589218,0,1,2,33.2194075366667,1103.52903708715,199.011347769877,"D1"
"D",1,61,5.59853996084162e-05,0,1,2,34.6130492475,1198.06317820986,38.6770184589218,"D1"
"D",1,62,8.21649530777325,0,1,2,36.0066909583333,1296.48179376892,5.59853996084162e-05,"D1"
"D",1,63,100.258655020718,0,1,2,37.4003326691667,1398.78488376434,8.21649530777325,"D1"
"D",1,64,117.81281101528,0,1,2,38.79397438,1504.9724481961,100.258655020718,"D1"
"D",2,2,2.46558844940674e-06,0,1,6,5.99169533617833,35.9004130015811,87.3648335170764,"D2"
"D",2,3,97.4534363226034,0,1,6,6.10088396341401,37.2207851350422,2.46558844940674e-06,"D2"
"D",2,4,63.9924789540148,0,1,6,6.21007259064971,38.5650015811388,97.4534363226034,"D2"
"D",2,5,131.89172063555,0,1,6,6.3192612178854,39.9330623398705,63.9924789540148,"D2"
"D",2,6,107.612935375295,0,1,6,6.42844984512108,41.3249674112372,131.89172063555,"D2"
"D",2,7,1.6344890912301e-06,0,1,6,6.53763847235678,42.7407167952395,107.612935375295,"D2"
"D",2,8,59.7022234640372,0,1,6,6.64682709959246,44.1803104918767,1.6344890912301e-06,"D2"
"D",2,9,46.3311717193378,0,1,6,6.75601572682815,45.6437485011493,59.7022234640372,"D2"
"D",2,10,96.5347892915387,0,1,6,7.25231019968458,52.596003232449,46.3311717193378,"D2"
"D",2,11,145.506269769999,0,1,6,7.748604672541,60.0408743713242,96.5347892915387,"D2"
"D",2,12,187.008451114144,0,1,6,8.24489914539742,67.9783619177751,145.506269769999,"D2"
"D",2,13,148.392512122502,0,1,6,8.74119361825384,76.4084658718017,187.008451114144,"D2"
"D",2,14,193.086150233177,0,1,6,9.23748809111026,85.3311862334039,148.392512122502,"D2"
"D",2,15,273.961377350265,0,1,6,9.73378256396668,94.7465230025817,193.086150233177,"D2"
"D",2,16,169.006748418427,0,1,6,10.2300770368231,104.654476179335,273.961377350265,"D2"
"D",2,17,93.858074685978,0,1,6,10.5168041318861,110.603169148457,169.006748418427,"D2"
"D",2,18,236.100093430123,0,1,6,10.8035312269492,116.716286971666,93.858074685978,"D2"
"D",2,19,190.106500853023,0,1,6,11.0902583220122,122.993829648961,236.100093430123,"D2"
"D",2,20,159.860269068403,0,1,6,11.3769854170752,129.435797180342,190.106500853023,"D2"
"D",2,21,272.400763902724,0,1,6,11.6637125121383,136.042189565812,159.860269068403,"D2"
"D",2,22,285.085574759115,0,1,6,11.9504396072013,142.813006805366,272.400763902724,"D2"
"D",2,23,228.255892079017,0,1,6,12.2371667022643,149.748248899006,285.085574759115,"D2"
"D",2,24,373.288965519609,0,1,6,11.9654423952266,143.171811713486,228.255892079017,"D2"
"D",2,25,320.582333628334,0,1,6,11.6937180881888,136.743042726034,373.288965519609,"D2"
"D",2,26,296.357931101213,0,1,6,11.4219937811511,130.461941936654,320.582333628334,"D2"
"D",2,27,163.944239905642,0,1,6,11.1502694741133,124.328509345343,296.357931101213,"D2"
"D",2,28,206.678711396085,0,1,6,10.8785451670755,118.342744952102,163.944239905642,"D2"
"D",2,29,223.122205224287,0,1,6,10.6068208600378,112.504648756933,206.678711396085,"D2"
"D",2,30,233.827424095976,0,1,6,10.335096553,106.814220759832,223.122205224287,"D2"
"D",2,31,401.900892509051,0,1,6,11.5637373304286,133.720021047148,233.827424095976,"D2"
"D",2,32,345.385455681722,0,1,6,12.7923781078571,163.644937654382,401.900892509051,"D2"
"D",2,33,347.581318685944,0,1,6,14.0210188852857,196.588970581538,345.385455681722,"D2"
"D",2,34,416.334675968216,0,1,6,15.2496596627143,232.552119828616,347.581318685944,"D2"
"D",2,35,484.68214566975,0,1,6,16.4783004401429,271.534385395614,416.334675968216,"D2"
"D",2,36,428.548531759391,0,1,6,17.7069412175714,313.535767282529,484.68214566975,"D2"
"D",2,37,661.995987677004,0,1,6,18.935581995,358.556265489368,428.548531759391,"D2"
"D",2,38,320.627690758519,0,1,6,19.284570995,371.894678461195,661.995987677004,"D2"
"D",2,39,449.670488579522,0,1,6,19.633559995,385.476678077264,320.627690758519,"D2"
"D",2,40,510.45419116665,0,1,6,19.982548995,399.302264337575,449.670488579522,"D2"
"D",2,41,607.376025203205,0,1,6,20.331537995,413.371437242129,510.45419116665,"D2"
"D",2,42,547.703863272208,0,1,6,20.680526995,427.684196790924,607.376025203205,"D2"
"D",2,43,587.024330288246,0,1,6,21.029515995,442.240542983961,547.703863272208,"D2"
"D",2,44,426.074808112594,0,1,6,21.378504995,457.04047582124,587.024330288246,"D2"
"D",2,45,572.981974057631,0,1,6,22.0111022435714,484.488621976954,426.074808112594,"D2"
"D",2,46,638.332170519191,0,1,6,22.6436994921429,512.737126690473,572.981974057631,"D2"
"D",2,47,575.715312482737,0,1,6,23.2762967407143,541.785989961787,638.332170519191,"D2"
"D",2,48,724.013490121074,0,1,6,23.9088939892857,571.635211790902,575.715312482737,"D2"
"D",2,49,564.14699515962,0,1,6,24.5414912378571,602.284792177817,724.013490121074,"D2"
"D",2,50,547.432301892932,0,1,6,25.1740884864286,633.734731122537,564.14699515962,"D2"
"D",2,51,656.196716927775,0,1,6,25.806685735,665.985028625052,547.432301892932,"D2"
"D",2,52,283.13936144871,0,1,6,26.2048064092857,686.691878948141,656.196716927775,"D2"
"D",2,53,315.337706638772,0,1,6,26.6029270835714,707.715729413817,283.13936144871,"D2"
"D",2,54,461.308332268659,0,1,6,27.0010477578571,729.05658002208,315.337706638772,"D2"
"D",2,55,386.561963775534,0,1,6,27.3991684321429,750.714430772936,461.308332268659,"D2"
"D",2,56,357.192830430296,0,1,6,27.7972891064286,772.689281666374,386.561963775534,"D2"
"D",2,57,347.60841857508,0,1,6,28.1954097807143,794.9811327024,357.192830430296,"D2"
"D",2,58,461.197902989188,0,1,6,28.593530455,817.589983881012,347.60841857508,"D2"
"D",2,59,593.282603386783,0,1,6,30.0237489041667,901.425498260451,461.197902989188,"D2"
"D",2,60,434.181921883811,0,1,6,31.4539673533333,989.352062264557,593.282603386783,"D2"
"D",2,61,400.991881219839,0,1,6,32.8841858025,1081.36967589334,434.181921883811,"D2"
"D",2,62,303.950188506919,0,1,6,34.3144042516667,1177.4783391468,400.991881219839,"D2"
"D",2,63,323.785843419264,0,1,6,35.7446227008333,1277.67805202493,303.950188506919,"D2"
"D",2,64,175.691699965649,0,1,6,37.17484115,1381.96881452773,323.785843419264,"D2"
"D",3,2,1.82416767380076e-07,0,1,7,7.47339938931575,55.851698432225,126.986870932946,"D3"
"D",3,3,112.013180288882,0,1,7,7.42480443784698,55.1277209402722,1.82416767380076e-07,"D3"
"D",3,4,93.2126492403326,0,1,7,7.3762094863782,54.4084663869357,112.013180288882,"D3"
"D",3,5,122.637705289865,0,1,7,7.32761453490943,53.6939347722159,93.2126492403326,"D3"
"D",3,6,109.610927893947,0,1,7,7.27901958344066,52.9841260961126,122.637705289865,"D3"
"D",3,7,55.3768190435228,0,1,7,7.23042463197189,52.2790403586258,109.610927893947,"D3"
"D",3,8,105.922606159138,0,1,7,7.18182968050312,51.5786775597555,55.3768190435228,"D3"
"D",3,9,11.5710915716755,0,1,7,7.13323472903435,50.8830376995018,105.922606159138,"D3"
"D",3,10,90.1490481697695,0,1,7,7.25550800257657,52.6423963754526,11.5710915716755,"D3"
"D",3,11,126.372213794711,0,1,7,7.37778127611879,54.431656558249,90.1490481697695,"D3"
"D",3,12,80.2366169785146,0,1,7,7.50005454966102,56.250818247891,126.372213794711,"D3"
"D",3,13,101.303454986855,0,1,7,7.62232782320324,58.0998814443782,80.2366169785146,"D3"
"D",3,14,30.6645725500172,0,1,7,7.74460109674547,59.9788461477111,101.303454986855,"D3"
"D",3,15,140.690611339804,0,1,7,7.86687437028769,61.8877123578893,30.6645725500172,"D3"
"D",3,16,241.24405650366,0,1,7,7.98914764382991,63.826480074913,140.690611339804,"D3"
"D",3,17,83.7508239823181,0,1,7,8.38576646339879,70.3210791786639,241.24405650366,"D3"
"D",3,18,254.690987829512,0,1,7,8.78238528296767,77.1302912584871,83.7508239823181,"D3"
"D",3,19,156.944725343246,0,1,7,9.17900410253655,84.2541163143828,254.690987829512,"D3"
"D",3,20,132.647899177901,0,1,7,9.57562292210543,91.6925543463509,156.944725343246,"D3"
"D",3,21,197.451462569231,0,1,7,9.97224174167431,99.4456053543915,132.647899177901,"D3"
"D",3,22,255.108700299369,0,1,7,10.3688605612432,107.513269338505,197.451462569231,"D3"
"D",3,23,203.576662271284,0,1,7,10.7654793808121,115.89554629869,255.108700299369,"D3"
"D",3,24,330.729247030072,0,1,7,10.6658806071246,113.761009125437,203.576662271284,"D3"
"D",3,25,270.983682275526,0,1,7,10.5662818334372,111.646311783625,330.729247030072,"D3"
"D",3,26,315.896754564938,0,1,7,10.4666830597498,109.551454273253,270.983682275526,"D3"
"D",3,27,257.408305109625,0,1,7,10.3670842860623,107.47643659432,315.896754564938,"D3"
"D",3,28,276.431210004309,0,1,7,10.2674855123749,105.421258746828,257.408305109625,"D3"
"D",3,29,253.058854635879,0,1,7,10.1678867386874,103.385920730775,276.431210004309,"D3"
"D",3,30,261.665663549359,0,1,7,10.068287965,101.370422546164,253.058854635879,"D3"
"D",3,31,411.49896347631,0,1,7,15.1537690992857,229.636717914466,261.665663549359,"D3"
"D",3,32,417.447156440243,0,1,7,20.2392502335714,409.62725001712,411.49896347631,"D3"
"D",3,33,387.963359710048,0,1,7,25.3247313678571,641.342018854125,417.447156440243,"D3"
"D",3,34,483.700646524539,0,1,7,30.4102125021429,924.781024425488,387.963359710048,"D3"
"D",3,35,521.458860341136,0,1,7,35.4956936364286,1259.9442667312,483.700646524539,"D3"
"D",3,36,361.883777791477,0,1,7,40.5811747707143,1646.83174577126,521.458860341136,"D3"
"D",3,37,563.657871367596,0,1,7,45.666655905,2085.44346154567,361.883777791477,"D3"
"D",3,38,432.638834276171,0,1,7,42.3036127342857,1789.59565037242,563.657871367596,"D3"
"D",3,39,519.464421769451,0,1,7,38.9405695635714,1516.36795793534,432.638834276171,"D3"
"D",3,40,546.517477114457,0,1,7,35.5775263928571,1265.76038423444,519.464421769451,"D3"
"D",3,41,484.712545475544,0,1,7,32.2144832221429,1037.77292926973,546.517477114457,"D3"
"D",3,42,474.936280081209,0,1,7,28.8514400514286,832.405593041178,484.712545475544,"D3"
"D",3,43,489.144652376359,0,1,7,25.4883968807143,649.658375548806,474.936280081209,"D3"
"D",3,44,347.580684602809,0,1,7,22.12535371,489.531276792611,489.144652376359,"D3"
"D",3,45,362.308472166917,0,1,7,22.9106667371429,524.898650340426,347.580684602809,"D3"
"D",3,46,307.567822896566,0,1,7,23.6959797642857,561.499456989437,362.308472166917,"D3"
"D",3,47,440.446391189813,0,1,7,24.4812927914286,599.333696739654,307.567822896566,"D3"
"D",3,48,592.852715640116,0,1,7,25.2666058185714,638.401369591066,440.446391189813,"D3"
"D",3,49,495.904407071289,0,1,7,26.0519188457143,678.702475543684,592.852715640116,"D3"
"D",3,50,393.976401188897,0,1,7,26.8372318728571,720.237014597497,495.904407071289,"D3"
"D",3,51,543.115392851773,0,1,7,27.6225449,763.004986752516,393.976401188897,"D3"
"D",3,52,286.409198076422,0,1,7,27.7768623242857,771.554080582322,543.115392851773,"D3"
"D",3,53,225.850784215451,0,1,7,27.9311797485714,780.150802147005,286.409198076422,"D3"
"D",3,54,428.941930156701,0,1,7,28.0854971728571,788.795151446564,225.850784215451,"D3"
"D",3,55,308.636623881712,0,1,7,28.2398145971429,797.487128481005,428.941930156701,"D3"
"D",3,56,278.694282821154,0,1,7,28.3941320214286,806.226733250317,308.636623881712,"D3"
"D",3,57,274.166159165614,0,1,7,28.5484494457143,815.013965754505,278.694282821154,"D3"
"D",3,58,426.466279983803,0,1,7,28.70276687,823.84882599357,274.166159165614,"D3"
"D",3,59,453.189759640468,0,1,7,31.0217375425,962.348200155754,426.466279983803,"D3"
"D",3,60,348.991200927566,0,1,7,33.340708215,1111.60282427777,453.189759640468,"D3"
"D",3,61,394.109360946279,0,1,7,35.6596788875,1271.61269835961,348.991200927566,"D3"
"D",3,62,342.763405258946,0,1,7,37.97864956,1442.37782240129,394.109360946279,"D3"
"D",3,63,401.270786150211,0,1,7,40.2976202325,1623.89819640279,342.763405258946,"D3"
"D",3,64,235.132690239006,0,1,7,42.616590905,1816.17382036413,401.270786150211,"D3"
